hsa,gene_name,gene_concept,year
hsa04066,MAP2K1,gene_5604,1984
hsa04066,MAP2K2,gene_5605,1979
hsa04066,MAPK1,gene_5594,1951
hsa04066,MAPK3,gene_5595,1959
hsa04066,PIK3CA,gene_5290,1993
hsa04066,PIK3R1,gene_5295,1986
hsa04066,PIK3R2,gene_5296,1978
hsa04066,AKT1,gene_207,1975
hsa04066,AKT2,gene_208,1987
hsa04066,MTOR,gene_2475,1981
hsa04066,EIF4E,gene_1977,1981
hsa04066,RPS6KB1,gene_6198,1991
hsa04066,RPS6KB2,gene_6199,1980
hsa04066,RPS6,gene_6194,1977
hsa04066,HIF1A,gene_3091,1991
hsa04066,VHL,gene_7428,1980
hsa04066,ELOB,gene_6923,1974
hsa04066,ARNT,gene_405,1990
hsa04066,CREBBP,gene_1387,1978
hsa04066,EP300,gene_2033,1975
hsa04066,CYBB,gene_1536,1986
hsa04066,PLCG1,gene_5335,1976
hsa04066,PLCG2,gene_5336,1989
hsa04066,PRKCA,gene_5578,1986
hsa04066,PRKCB,gene_5579,1987
hsa04066,PRKCG,gene_5582,1987
hsa04066,CAMK2G,gene_818,1988
hsa04066,TIMP1,gene_7076,1970
hsa04066,LTBR,gene_4055,1989
hsa04066,EPO,gene_2056,1955
hsa04066,TF,gene_7018,1948
hsa04066,TFRC,gene_7037,1975
hsa04066,VEGFA,gene_7422,1965
hsa04066,FLT1,gene_2321,1976
hsa04066,SERPINE1,gene_5054,1956
hsa04066,ANGPT1,gene_284,1854
hsa04066,ANGPT2,gene_285,1985
hsa04066,ANGPT4,gene_51378,1985
hsa04066,TEK,gene_7010,1959
hsa04066,EDN1,gene_1906,1982
hsa04066,NOS2,gene_4843,1935
hsa04066,NOS3,gene_4846,1976
hsa04066,HMOX1,gene_3162,1977
hsa04066,NPPA,gene_4878,1964
hsa04066,SLC2A1,gene_6513,1974
hsa04066,HK3,gene_3101,1951
hsa04066,HK1,gene_3098,1945
hsa04066,HK2,gene_3099,1951
hsa04066,PFKM,gene_5213,1982
hsa04066,PFKL,gene_5211,1935
hsa04066,GAPDH,gene_2597,1952
hsa04066,ALDOA,gene_226,1969
hsa04066,ENO3,gene_2027,1976
hsa04066,ENO2,gene_2026,1974
hsa04066,ENO1,gene_2023,1958
hsa04066,PGK2,gene_5232,1980
hsa04066,PGK1,gene_5230,1976
hsa04066,PFKFB3,gene_5209,1984
hsa04066,LDHA,gene_3939,1964
hsa04066,LDHB,gene_3945,1964
hsa04066,LDHC,gene_3948,1969
hsa04066,BCL2,gene_596,1984
hsa04066,CDKN1A,gene_1026,1977
hsa04066,CDKN1B,gene_1027,1989
hsa04066,PDHA1,gene_5160,1985
hsa04070,OCRL,gene_4952,1988
hsa04070,PIK3CA,gene_5290,1993
hsa04070,PIK3R1,gene_5295,1986
hsa04070,PIK3R2,gene_5296,1978
hsa04070,PTEN,gene_5728,1800
hsa04070,INPP5D,gene_3635,1794
hsa04070,PIKFYVE,gene_200576,1971
hsa04070,MTM1,gene_4534,1989
hsa04070,PIK3C2A,gene_5286,1962
hsa04070,PLCB1,gene_23236,1973
hsa04070,PLCB3,gene_5331,1993
hsa04070,PLCD1,gene_5333,1989
hsa04070,PLCG1,gene_5335,1976
hsa04070,PLCG2,gene_5336,1989
hsa04070,IMPA1,gene_3612,1971
hsa04070,DGKB,gene_1607,1950
hsa04070,CDS1,gene_1040,1966
hsa04070,CDIPT,gene_10423,1975
hsa04070,ITPR1,gene_3708,1978
hsa04070,ITPR3,gene_3710,1987
hsa04070,PRKCA,gene_5578,1986
hsa04070,PRKCB,gene_5579,1987
hsa04070,PRKCG,gene_5582,1987
hsa04070,CALML3,gene_810,1969
hsa04070,CALM2,gene_805,1990
hsa04070,CALM3,gene_808,1799
hsa04070,CALM1,gene_801,1979
hsa04071,DEGS1,gene_8560,1971
hsa04071,DEGS2,gene_123099,1988
hsa04071,SMPD1,gene_6609,1980
hsa04071,SGMS1,gene_259230,1847
hsa04071,TNF,gene_7124,1971
hsa04071,TNFRSF1A,gene_7132,1975
hsa04071,SMPD2,gene_6610,1979
hsa04071,ASAH1,gene_427,1976
hsa04071,CTSD,gene_1509,1962
hsa04071,BID,gene_637,1951
hsa04071,BAX,gene_581,1967
hsa04071,MAPK8,gene_5599,1993
hsa04071,MAPK9,gene_5601,1994
hsa04071,MAPK14,gene_1432,1978
hsa04071,PRKCZ,gene_5590,1985
hsa04071,AKT1,gene_207,1975
hsa04071,AKT2,gene_208,1987
hsa04071,BCL2,gene_596,1984
hsa04071,PPP2CA,gene_5515,1985
hsa04071,TP53,gene_7157,1976
hsa04071,FCER1A,gene_2205,1988
hsa04071,FCER1G,gene_2207,1981
hsa04071,FYN,gene_2534,1954
hsa04071,PIK3CA,gene_5290,1993
hsa04071,PIK3R1,gene_5295,1986
hsa04071,PIK3R2,gene_5296,1978
hsa04071,SPHK1,gene_8877,1976
hsa04071,KNG1,gene_3827,1949
hsa04071,ADORA1,gene_134,1982
hsa04071,ADORA3,gene_140,1989
hsa04071,BDKRB2,gene_624,1973
hsa04071,GNAI1,gene_2770,1964
hsa04071,GNAI3,gene_2773,1987
hsa04071,PLCB1,gene_23236,1973
hsa04071,PLCB3,gene_5331,1993
hsa04071,PRKCE,gene_5581,1989
hsa04071,MAPK1,gene_5594,1951
hsa04071,MAPK3,gene_5595,1959
hsa04071,ABCC1,gene_4363,1961
hsa04071,SGPL1,gene_8879,1975
hsa04071,HRAS,gene_3265,1982
hsa04071,KRAS,gene_3845,1959
hsa04071,NRAS,gene_4893,1983
hsa04071,RAF1,gene_5894,1980
hsa04071,MAP2K1,gene_5604,1984
hsa04071,MAP2K2,gene_5605,1979
hsa04071,NOS3,gene_4846,1976
hsa04071,RAC1,gene_5879,1976
hsa04071,RAC2,gene_5880,1976
hsa04071,GNAQ,gene_2776,1992
hsa04071,PRKCA,gene_5578,1986
hsa04071,PRKCB,gene_5579,1987
hsa04071,PRKCG,gene_5582,1987
hsa04071,RHOA,gene_387,1975
hsa04071,PTEN,gene_5728,1800
hsa04071,NFKB1,gene_4790,1972
hsa04071,RELA,gene_5970,1925
hsa04080,CHRM1,gene_1128,1970
hsa04080,CHRM2,gene_1129,1976
hsa04080,CHRM3,gene_1131,1967
hsa04080,ADRA1A,gene_148,1989
hsa04080,ADRA1B,gene_147,1989
hsa04080,ADRA1D,gene_146,1963
hsa04080,ADRA2A,gene_150,1983
hsa04080,ADRA2C,gene_152,1989
hsa04080,ADRB1,gene_153,1975
hsa04080,ADRB2,gene_154,1967
hsa04080,ADRB3,gene_155,1989
hsa04080,DRD1,gene_1812,1981
hsa04080,DRD2,gene_1813,1976
hsa04080,DRD3,gene_1814,1970
hsa04080,DRD4,gene_1815,1991
hsa04080,DRD5,gene_1816,1990
hsa04080,HRH1,gene_3269,1973
hsa04080,HRH2,gene_3274,1972
hsa04080,HRH3,gene_11255,1972
hsa04080,HTR1A,gene_3350,1974
hsa04080,HTR1B,gene_3351,1985
hsa04080,HTR1D,gene_3352,1988
hsa04080,HTR1E,gene_3354,1975
hsa04080,HTR2A,gene_3356,1980
hsa04080,HTR2B,gene_3357,1994
hsa04080,HTR2C,gene_3358,1986
hsa04080,TAAR9,gene_134860,1956
hsa04080,TAAR6,gene_319100,1979
hsa04080,TAAR1,gene_134864,1975
hsa04080,AGT,gene_183,1958
hsa04080,AGTR1,gene_185,1945
hsa04080,AGTR2,gene_186,1976
hsa04080,APELA,gene_100506013,1964
hsa04080,NMB,gene_4828,1979
hsa04080,GRP,gene_2922,1970
hsa04080,NMBR,gene_4829,1983
hsa04080,GRPR,gene_2925,1954
hsa04080,BRS3,gene_680,1966
hsa04080,KNG1,gene_3827,1949
hsa04080,BDKRB1,gene_623,1979
hsa04080,BDKRB2,gene_624,1973
hsa04080,C3,gene_718,1953
hsa04080,C5,gene_727,1966
hsa04080,C5AR1,gene_728,1969
hsa04080,VGF,gene_7425,1985
hsa04080,FPR1,gene_2357,1969
hsa04080,FPR2,gene_2358,1992
hsa04080,CCK,gene_885,1946
hsa04080,CCKAR,gene_886,1988
hsa04080,CCKBR,gene_887,1976
hsa04080,EDN1,gene_1906,1982
hsa04080,EDN2,gene_1907,1980
hsa04080,EDN3,gene_1908,1961
hsa04080,EDNRA,gene_1909,1948
hsa04080,EDNRB,gene_1910,1970
hsa04080,GAL,gene_51083,1961
hsa04080,GALP,gene_85569,1975
hsa04080,SPX,gene_80763,1983
hsa04080,GHRL,gene_51738,1982
hsa04080,GHSR,gene_2693,1984
hsa04080,POMC,gene_5443,1946
hsa04080,MC1R,gene_4157,1982
hsa04080,MC2R,gene_4158,1971
hsa04080,MC3R,gene_4159,1976
hsa04080,MC5R,gene_4161,1973
hsa04080,MLN,gene_4295,1971
hsa04080,NMU,gene_10874,1969
hsa04080,NPVF,gene_64111,1988
hsa04080,NPY,gene_4852,1976
hsa04080,PYY,gene_5697,1980
hsa04080,PPY,gene_5539,1975
hsa04080,NPY4R,gene_5540,1978
hsa04080,GPR83,gene_10888,1961
hsa04080,NPB,gene_256933,1981
hsa04080,NTS,gene_4922,1975
hsa04080,NTSR1,gene_4923,1978
hsa04080,PENK,gene_5179,1981
hsa04080,PDYN,gene_5173,1976
hsa04080,PNOC,gene_5368,1984
hsa04080,OPRK1,gene_4986,1972
hsa04080,OPRM1,gene_4988,1945
hsa04080,HCRT,gene_3060,1868
hsa04080,OXT,gene_5020,1929
hsa04080,OXTR,gene_5021,1973
hsa04080,SST,gene_6750,1962
hsa04080,SSTR1,gene_6751,1992
hsa04080,SSTR2,gene_6752,1979
hsa04080,SSTR3,gene_6753,1992
hsa04080,SSTR4,gene_6754,1978
hsa04080,SSTR5,gene_6755,1993
hsa04080,TAC1,gene_6863,1947
hsa04080,TACR1,gene_6869,1979
hsa04080,TACR2,gene_6865,1975
hsa04080,TAC3,gene_6866,1959
hsa04080,TACR3,gene_6870,1989
hsa04080,UTS2,gene_10911,1972
hsa04080,AVP,gene_551,1929
hsa04080,AVPR2,gene_554,1977
hsa04080,F2,gene_2147,1913
hsa04080,CTSG,gene_1511,1948
hsa04080,GZMA,gene_3001,1978
hsa04080,PLG,gene_5340,1946
hsa04080,PRSS3,gene_5646,1925
hsa04080,PRSS2,gene_5645,1924
hsa04080,PRSS1,gene_5644,1970
hsa04080,F2R,gene_2149,1889
hsa04080,PRLH,gene_51052,1975
hsa04080,PMCH,gene_5367,1955
hsa04080,MCHR2,gene_84539,1977
hsa04080,FSHB,gene_2488,1974
hsa04080,CGA,gene_1081,1974
hsa04080,FSHR,gene_2492,1974
hsa04080,LHB,gene_3972,1979
hsa04080,LHCGR,gene_3973,1964
hsa04080,TSHB,gene_7252,1976
hsa04080,GPHA2,gene_170589,1945
hsa04080,GPHB5,gene_122876,1969
hsa04080,TSHR,gene_7253,1974
hsa04080,PTGDR,gene_5729,1964
hsa04080,PTGER1,gene_5731,1976
hsa04080,PTGER2,gene_5732,1963
hsa04080,PTGER3,gene_5733,1963
hsa04080,PTGER4,gene_5734,1976
hsa04080,PTGIR,gene_5739,1978
hsa04080,TBXA2R,gene_6915,1980
hsa04080,ADORA1,gene_134,1982
hsa04080,ADORA2A,gene_135,1985
hsa04080,ADORA3,gene_140,1989
hsa04080,P2RY6,gene_5031,1983
hsa04080,CNR1,gene_1268,1967
hsa04080,CNR2,gene_1269,1971
hsa04080,PTAFR,gene_5724,1986
hsa04080,GNRH1,gene_2796,1969
hsa04080,GNRHR,gene_2798,1981
hsa04080,TRH,gene_7200,1961
hsa04080,TRHR,gene_7201,1981
hsa04080,LTB4R,gene_1241,1986
hsa04080,RLN2,gene_6019,1971
hsa04080,CYSLTR1,gene_10800,1987
hsa04080,CALCA,gene_796,1963
hsa04080,CALCB,gene_797,1974
hsa04080,ADM,gene_133,1975
hsa04080,ADM2,gene_79924,1936
hsa04080,IAPP,gene_3375,1963
hsa04080,CALCR,gene_799,1965
hsa04080,CRH,gene_1392,1956
hsa04080,UCN3,gene_114131,1971
hsa04080,GIP,gene_2695,1974
hsa04080,GCG,gene_2641,1947
hsa04080,GCGR,gene_2642,1947
hsa04080,GLP1R,gene_2740,1980
hsa04080,GHRH,gene_2691,1961
hsa04080,GHRHR,gene_2692,1984
hsa04080,PTH,gene_5741,1925
hsa04080,PTH1R,gene_5745,1982
hsa04080,ADCYAP1,gene_116,1990
hsa04080,ADCYAP1R1,gene_117,1985
hsa04080,SCT,gene_6343,1906
hsa04080,SCTR,gene_6344,1976
hsa04080,VIP,gene_7432,1953
hsa04080,VIPR1,gene_7433,1969
hsa04080,GRM1,gene_2911,1987
hsa04080,GABBR1,gene_2550,1967
hsa04080,GRIN1,gene_2902,1975
hsa04080,GRIN2A,gene_2903,1993
hsa04080,GRIN2B,gene_2904,1989
hsa04080,GABRB3,gene_2562,1991
hsa04080,SLURP1,gene_57152,1968
hsa04080,CHRNA1,gene_1134,1978
hsa04080,CHRNA4,gene_1137,1981
hsa04080,GRIA1,gene_2890,1980
hsa04080,GRIA2,gene_2891,1991
hsa04080,GRIA3,gene_2892,1991
hsa04080,GRIA4,gene_2893,1979
hsa04080,GRIK1,gene_2897,1991
hsa04080,GRIK2,gene_2898,1992
hsa04080,GRIK3,gene_2899,1992
hsa04080,GRIK4,gene_2900,1945
hsa04080,GRIK5,gene_2901,1975
hsa04080,TSPO,gene_706,1972
hsa04080,NR3C1,gene_2908,1972
hsa04080,GH1,gene_2688,1932
hsa04080,GH2,gene_2689,1962
hsa04080,CSH1,gene_1442,1975
hsa04080,CSH2,gene_1443,1905
hsa04080,GHR,gene_2690,1964
hsa04080,THRA,gene_7067,1948
hsa04080,THRB,gene_7068,1974
hsa04080,LEP,gene_3952,1947
hsa04080,PRL,gene_5617,1936
hsa04080,PRLR,gene_5618,1974
hsa04080,PGRMC2,gene_10424,1990
hsa04080,PGRMC1,gene_10857,1971
hsa04110,CCND1,gene_595,1980
hsa04110,CCND2,gene_894,1992
hsa04110,CCND3,gene_896,1992
hsa04110,CDK4,gene_1019,1992
hsa04110,CDK6,gene_1021,1994
hsa04110,RB1,gene_5925,1947
hsa04110,RBL1,gene_5933,1982
hsa04110,RBL2,gene_5934,1975
hsa04110,ABL1,gene_25,1976
hsa04110,HDAC1,gene_3065,1969
hsa04110,E2F1,gene_1869,1947
hsa04110,TFDP1,gene_7027,1970
hsa04110,TFDP2,gene_7029,1962
hsa04110,TGFB1,gene_7040,1984
hsa04110,TGFB2,gene_7042,1985
hsa04110,TGFB3,gene_7043,1988
hsa04110,MYC,gene_4609,1959
hsa04110,CDKN2A,gene_1029,1971
hsa04110,CDKN2B,gene_1030,1950
hsa04110,CDKN2C,gene_1031,1993
hsa04110,CDKN2D,gene_1032,1979
hsa04110,CDKN1B,gene_1027,1989
hsa04110,CDKN1C,gene_1028,1977
hsa04110,CDKN1A,gene_1026,1977
hsa04110,CDK2,gene_1017,1991
hsa04110,CCNA2,gene_890,1975
hsa04110,MCM2,gene_4171,1976
hsa04110,MCM3,gene_4172,1983
hsa04110,CDK1,gene_983,1975
hsa04110,CCNB1,gene_891,1991
hsa04110,CDC25C,gene_995,1985
hsa04110,YWHAQ,gene_10971,1964
hsa04110,PLK1,gene_5347,1955
hsa04110,WEE1,gene_7465,1987
hsa04110,CCNH,gene_902,1992
hsa04110,CDK7,gene_1022,1982
hsa04110,CDC27,gene_996,1957
hsa04110,STAG1,gene_10274,1974
hsa04110,ATRX,gene_546,1978
hsa04110,PPP2CA,gene_5515,1985
hsa04110,NDC80,gene_10403,1980
hsa04110,TTK,gene_7272,1965
hsa04110,MAD2L1,gene_4085,1977
hsa04110,MAD2L1BP,gene_9587,1982
hsa04110,CREBBP,gene_1387,1978
hsa04110,EP300,gene_2033,1975
hsa04110,PRKDC,gene_5591,1983
hsa04110,ATR,gene_545,1963
hsa04110,ATM,gene_472,1959
hsa04110,MDM2,gene_4193,1992
hsa04110,TP53,gene_7157,1976
hsa04110,GADD45A,gene_1647,1991
hsa04110,PCNA,gene_5111,1977
hsa04110,CDC25A,gene_993,1991
hsa04114,INS,gene_3630,1922
hsa04114,IGF1,gene_3479,1974
hsa04114,IGF1R,gene_3480,1981
hsa04114,PGR,gene_5241,1947
hsa04114,AR,gene_367,1970
hsa04114,ADCY1,gene_107,1962
hsa04114,ADCY2,gene_108,1967
hsa04114,ADCY3,gene_109,1921
hsa04114,ADCY4,gene_196883,1968
hsa04114,ADCY7,gene_113,1984
hsa04114,ADCY8,gene_114,1984
hsa04114,AURKA,gene_6790,1961
hsa04114,MOS,gene_4342,1953
hsa04114,MAP2K1,gene_5604,1984
hsa04114,MAPK1,gene_5594,1951
hsa04114,MAPK3,gene_5595,1959
hsa04114,RPS6KA1,gene_6195,1992
hsa04114,RPS6KA2,gene_6196,1964
hsa04114,YWHAQ,gene_10971,1964
hsa04114,CDK1,gene_983,1975
hsa04114,CDK2,gene_1017,1991
hsa04114,MAPK14,gene_1432,1978
hsa04114,PPP1CA,gene_5499,1989
hsa04114,PPP1CC,gene_5501,1987
hsa04114,PLK1,gene_5347,1955
hsa04114,CDC25C,gene_995,1985
hsa04114,CDC27,gene_996,1957
hsa04114,CCNB1,gene_891,1991
hsa04114,MAD2L1,gene_4085,1977
hsa04114,PPP2CA,gene_5515,1985
hsa04114,ITPR1,gene_3708,1978
hsa04114,ITPR3,gene_3710,1987
hsa04114,CALML3,gene_810,1969
hsa04114,CALM2,gene_805,1990
hsa04114,CALM3,gene_808,1799
hsa04114,CALM1,gene_801,1979
hsa04114,PPP3R1,gene_5534,1966
hsa04114,CAMK2G,gene_818,1988
hsa04115,ATM,gene_472,1959
hsa04115,ATR,gene_545,1963
hsa04115,CDKN2A,gene_1029,1971
hsa04115,MDM2,gene_4193,1992
hsa04115,TP53,gene_7157,1976
hsa04115,CDKN1A,gene_1026,1977
hsa04115,CCND1,gene_595,1980
hsa04115,CCND2,gene_894,1992
hsa04115,CCND3,gene_896,1992
hsa04115,CDK4,gene_1019,1992
hsa04115,CDK6,gene_1021,1994
hsa04115,CDK2,gene_1017,1991
hsa04115,CCNB1,gene_891,1991
hsa04115,CDK1,gene_983,1975
hsa04115,GADD45A,gene_1647,1991
hsa04115,FAS,gene_355,1966
hsa04115,TNFRSF10A,gene_8797,1979
hsa04115,TNFRSF10B,gene_8795,1980
hsa04115,BID,gene_637,1951
hsa04115,BAX,gene_581,1967
hsa04115,PMAIP1,gene_5366,1947
hsa04115,BBC3,gene_27113,1967
hsa04115,BCL2L1,gene_598,1993
hsa04115,BCL2,gene_596,1984
hsa04115,CYCS,gene_54205,1939
hsa04115,CASP3,gene_836,1955
hsa04115,IGFBP3,gene_3486,1986
hsa04115,IGF1,gene_3479,1974
hsa04115,SERPINE1,gene_5054,1956
hsa04115,CD82,gene_3732,1968
hsa04115,THBS1,gene_7057,1961
hsa04115,RRM2,gene_6241,1975
hsa04115,PTEN,gene_5728,1800
hsa04115,TSC2,gene_7249,1922
hsa04115,COP1,gene_64326,1977
hsa04120,UBC,gene_7316,1974
hsa04120,UBA52,gene_7311,1986
hsa04120,UBA1,gene_7317,1964
hsa04120,UBA7,gene_7318,1967
hsa04120,UBE2B,gene_7320,1977
hsa04120,UBE2K,gene_3093,1950
hsa04120,UBE3A,gene_7337,1991
hsa04120,UBE3B,gene_89910,1955
hsa04120,ITCH,gene_83737,1788
hsa04120,UBR5,gene_51366,1978
hsa04120,UBE4A,gene_9354,1958
hsa04120,MDM2,gene_4193,1992
hsa04120,CBL,gene_867,1968
hsa04120,CBLC,gene_23624,1975
hsa04120,PML,gene_5371,1963
hsa04120,MAP3K1,gene_4214,1994
hsa04120,COP1,gene_64326,1977
hsa04120,AIRE,gene_326,1976
hsa04120,BRCA1,gene_672,1992
hsa04120,ELOB,gene_6923,1974
hsa04120,VHL,gene_7428,1980
hsa04120,RHOBTB2,gene_23221,1978
hsa04120,DDB1,gene_1642,1977
hsa04120,ERCC8,gene_1161,1975
hsa04120,SOCS1,gene_8651,1946
hsa04120,SOCS3,gene_9021,1963
hsa04120,CDC27,gene_996,1957
hsa04142,TCIRG1,gene_10312,1948
hsa04142,ATP6V0A2,gene_23545,1946
hsa04142,ATP6V0A1,gene_535,1981
hsa04142,ATP6AP1,gene_537,1959
hsa04142,CTSA,gene_5476,1965
hsa04142,CTSB,gene_1508,1957
hsa04142,CTSC,gene_1075,1952
hsa04142,CTSD,gene_1509,1962
hsa04142,CTSE,gene_1510,1952
hsa04142,CTSG,gene_1511,1948
hsa04142,CTSH,gene_1512,1973
hsa04142,CTSL,gene_1514,1979
hsa04142,CTSS,gene_1520,1986
hsa04142,LGMN,gene_5641,1975
hsa04142,TPP1,gene_1200,1990
hsa04142,GLA,gene_2717,1951
hsa04142,GLB1,gene_2720,1952
hsa04142,GAA,gene_2548,1967
hsa04142,GBA1,gene_2629,1973
hsa04142,IDUA,gene_3425,1951
hsa04142,NAGA,gene_4668,1869
hsa04142,NAGLU,gene_4669,1973
hsa04142,GALC,gene_2581,1970
hsa04142,GUSB,gene_2990,1947
hsa04142,FUCA1,gene_2517,1965
hsa04142,HEXA,gene_3073,1945
hsa04142,HEXB,gene_3074,1975
hsa04142,MANBA,gene_4126,1964
hsa04142,MAN2B1,gene_4125,1975
hsa04142,NEU1,gene_4758,1948
hsa04142,ARSA,gene_410,1967
hsa04142,ARSB,gene_411,1968
hsa04142,GALNS,gene_2588,1952
hsa04142,IDS,gene_3423,1968
hsa04142,LIPA,gene_3988,1967
hsa04142,ACP2,gene_53,1967
hsa04142,ACP5,gene_54,1980
hsa04142,SMPD1,gene_6609,1980
hsa04142,ASAH1,gene_427,1976
hsa04142,AGA,gene_175,1966
hsa04142,PSAP,gene_5660,1978
hsa04142,PPT1,gene_5538,1954
hsa04142,LAMP1,gene_3916,1986
hsa04142,LAMP2,gene_3920,1988
hsa04142,LAMP3,gene_27074,1850
hsa04142,CD68,gene_968,1986
hsa04142,CD63,gene_967,1985
hsa04142,NPC1,gene_4864,1977
hsa04142,SLC17A5,gene_26503,1954
hsa04142,SLC11A1,gene_6556,1994
hsa04142,SORT1,gene_6272,1980
hsa04142,CLN3,gene_1201,1985
hsa04142,GNPTAB,gene_79158,1976
hsa04142,IGF2R,gene_3482,1975
hsa04142,M6PR,gene_4074,1988
hsa04142,CLTA,gene_1211,1975
hsa04142,CLTB,gene_1212,1977
hsa04142,CLTC,gene_1213,1985
hsa04142,AP1M2,gene_10053,1973
hsa04142,MCOLN1,gene_57192,1975
hsa04144,CLTA,gene_1211,1975
hsa04144,CLTB,gene_1212,1977
hsa04144,CLTC,gene_1213,1985
hsa04144,AP2B1,gene_163,1966
hsa04144,AP2M1,gene_1173,1979
hsa04144,EHD2,gene_30846,1964
hsa04144,TGFBR1,gene_7046,1992
hsa04144,TGFBR2,gene_7048,1986
hsa04144,ZFYVE9,gene_9372,1966
hsa04144,PML,gene_5371,1963
hsa04144,TFRC,gene_7037,1975
hsa04144,EGFR,gene_1956,1966
hsa04144,PDGFRA,gene_5156,1990
hsa04144,FGFR2,gene_2263,1983
hsa04144,FGFR3,gene_2261,1990
hsa04144,FGFR4,gene_2264,1984
hsa04144,IGF1R,gene_3480,1981
hsa04144,CBL,gene_867,1968
hsa04144,CBLC,gene_23624,1975
hsa04144,EPS15,gene_2060,1968
hsa04144,MDM2,gene_4193,1992
hsa04144,ITCH,gene_83737,1788
hsa04144,LDLR,gene_3949,1948
hsa04144,LDLRAP1,gene_26119,1976
hsa04144,CXCR1,gene_3577,1992
hsa04144,CXCR2,gene_3579,1992
hsa04144,CXCR4,gene_7852,1960
hsa04144,GRK7,gene_131890,1978
hsa04144,GRK1,gene_6011,1981
hsa04144,GRK2,gene_156,1993
hsa04144,GRK3,gene_157,1973
hsa04144,GRK4,gene_2868,1990
hsa04144,GRK5,gene_2869,1993
hsa04144,GRK6,gene_2870,1993
hsa04144,HSPA8,gene_3312,1985
hsa04144,HSPA1A,gene_3303,1986
hsa04144,STAMBP,gene_10617,1959
hsa04144,HGS,gene_9146,1975
hsa04144,CHMP2A,gene_27243,1967
hsa04144,SPG21,gene_51324,1958
hsa04144,IGF2R,gene_3482,1975
hsa04144,SRC,gene_6714,1970
hsa04144,HRAS,gene_3265,1982
hsa04144,IL2RA,gene_3559,1976
hsa04144,IL2RB,gene_3560,1983
hsa04144,IL2RG,gene_3561,1965
hsa04144,RHOA,gene_387,1975
hsa04144,HLA-A,gene_3105,1968
hsa04144,HLA-B,gene_3106,1975
hsa04144,HLA-C,gene_3107,1976
hsa04144,HLA-F,gene_3134,1990
hsa04144,HLA-G,gene_3135,1977
hsa04144,HLA-E,gene_3133,1978
hsa04144,FOLR1,gene_2348,1973
hsa04144,FOLR2,gene_2350,1981
hsa04144,CAV1,gene_857,1975
hsa04144,CAV2,gene_858,1959
hsa04144,RAB5A,gene_5868,1989
hsa04144,RAB4A,gene_5867,1988
hsa04144,EHD1,gene_10938,1873
hsa04144,RAB8A,gene_4218,1993
hsa04144,RAB11A,gene_8766,1991
hsa04144,KIF5B,gene_3799,1989
hsa04144,PRKCZ,gene_5590,1985
hsa04144,PRKCI,gene_5584,1989
hsa04144,CDC42,gene_998,1990
hsa04144,GIT1,gene_28964,1974
hsa04144,AGAP2,gene_116986,1890
hsa04144,PSD4,gene_23550,1806
hsa04144,CYTH1,gene_9267,1978
hsa04144,ARF1,gene_375,1989
hsa04144,ARF3,gene_377,1989
hsa04144,ARF4,gene_378,1987
hsa04145,ACTG1,gene_71,1954
hsa04145,HLA-A,gene_3105,1968
hsa04145,HLA-B,gene_3106,1975
hsa04145,HLA-C,gene_3107,1976
hsa04145,HLA-F,gene_3134,1990
hsa04145,HLA-G,gene_3135,1977
hsa04145,HLA-E,gene_3133,1978
hsa04145,HLA-DMA,gene_3108,1920
hsa04145,HLA-DOA,gene_3111,1965
hsa04145,HLA-DOB,gene_3112,1973
hsa04145,HLA-DPA1,gene_3113,1982
hsa04145,HLA-DPB1,gene_3115,1985
hsa04145,HLA-DQA1,gene_3117,1983
hsa04145,HLA-DQA2,gene_3118,1984
hsa04145,HLA-DQB1,gene_3119,1988
hsa04145,HLA-DRA,gene_3122,1981
hsa04145,HLA-DRB1,gene_3123,1964
hsa04145,HLA-DRB3,gene_3125,1988
hsa04145,HLA-DRB4,gene_3126,1977
hsa04145,RAB5A,gene_5868,1989
hsa04145,TFRC,gene_7037,1975
hsa04145,HGS,gene_9146,1975
hsa04145,ATP6V1E1,gene_529,1978
hsa04145,TCIRG1,gene_10312,1948
hsa04145,ATP6V0A2,gene_23545,1946
hsa04145,ATP6V0A1,gene_535,1981
hsa04145,ATP6AP1,gene_537,1959
hsa04145,RAB7B,gene_338382,1990
hsa04145,TUBA1B,gene_10376,1975
hsa04145,TUBA4A,gene_7277,1975
hsa04145,LAMP1,gene_3916,1986
hsa04145,LAMP2,gene_3920,1988
hsa04145,PIKFYVE,gene_200576,1971
hsa04145,M6PR,gene_4074,1988
hsa04145,NOS1,gene_4842,1966
hsa04145,MPO,gene_4353,1958
hsa04145,CTSL,gene_1514,1979
hsa04145,CTSS,gene_1520,1986
hsa04145,SEC61A1,gene_29927,1992
hsa04145,TAP1,gene_6890,1969
hsa04145,TAP2,gene_6891,1977
hsa04145,CALR,gene_811,1986
hsa04145,CANX,gene_821,1991
hsa04145,FCAR,gene_2204,1982
hsa04145,FCGR1A,gene_2209,1977
hsa04145,FCGR2A,gene_2212,1983
hsa04145,FCGR2B,gene_2213,1988
hsa04145,FCGR2C,gene_9103,1988
hsa04145,FCGR3A,gene_2214,1985
hsa04145,FCGR3B,gene_2215,1988
hsa04145,IGH,gene_102723407,1968
hsa04145,C1R,gene_715,1969
hsa04145,ITGAM,gene_3684,1976
hsa04145,ITGB2,gene_3689,1982
hsa04145,C3,gene_718,1953
hsa04145,MBL2,gene_4153,1978
